2019-10-04,231.429993,1739.650024,1209.0
2019-10-07,237.720001,1732.660034,1207.680054
2019-10-08,240.050003,1705.51001,1189.130005
2019-10-09,244.529999,1721.98999,1202.310059
2019-10-10,244.740005,1720.26001,1208.670044
2019-10-11,247.889999,1731.920044,1215.449951
2019-10-14,256.959991,1736.430054,1217.140015
2019-10-15,257.890015,1767.380005,1243.01001
2019-10-16,259.750000,1777.430054,1243.640015
2019-10-17,261.970001,1787.47998,1253.069946
2019-10-18,256.950012,1757.51001,1245.48999
2019-10-21,253.500000,1785.660034,1246.150024
2019-10-22,255.580002,1765.72998,1242.800049
2019-10-23,254.679993,1762.170044,1259.130005
2019-10-24,299.679993,1780.780029,1260.98999
2019-10-25,328.130005,1761.329956,1265.130005
2019-10-28,327.709991,1777.079956,1290.0
2019-10-29,316.220001,1762.709961,1262.619995
2019-10-30,315.010010,1779.98999,1261.290039
2019-10-31,314.920013,1776.660034,1260.109985
2019-11-01,313.309998,1791.439941,1273.73999
2019-11-04,317.470001,1804.660034,1291.369995
2019-11-05,317.220001,1801.709961,1292.030029
2019-11-06,326.579987,1795.77002,1291.800049
2019-11-07,335.540009,1788.199951,1308.859985
2019-11-08,337.140015,1785.880005,1311.369995
2019-11-11,345.089996,1771.650024,1299.189941
2019-11-12,349.929993,1778.0,1298.800049
2019-11-13,346.109985,1753.109985,1298.0
2019-11-14,349.350006,1754.599976,1311.459961
2019-11-15,352.170013,1739.48999,1334.869995
2019-11-18,349.989990,1752.530029,1320.699951
2019-11-19,359.519989,1752.790039,1315.459961
2019-11-20,352.220001,1745.530029,1303.050049
2019-11-21,354.829987,1734.709961,1301.349976
2019-11-22,333.040009,1745.719971,1295.339966
2019-11-25,336.339996,1773.839966,1306.689941
2019-11-26,328.920013,1796.939941,1313.550049
2019-11-27,331.290009,1818.51001,1312.98999
2019-11-29,329.940002,1800.800049,1304.959961
2019-12-02,334.869995,1781.599976,1289.920044
2019-12-03,336.200012,1769.959961,1295.280029
2019-12-04,333.029999,1760.689941,1320.540039
2019-12-05,330.369995,1740.47998,1328.130005
2019-12-06,335.890015,1751.599976,1340.619995
2019-12-09,339.529999,1749.51001,1343.560059
2019-12-10,348.839996,1739.209961,1344.660034
2019-12-11,352.700012,1748.719971,1345.02002
2019-12-12,359.679993,1760.329956,1350.27002
2019-12-13,358.390015,1760.939941,1347.829956
2019-12-16,381.500000,1769.209961,1361.170044
2019-12-17,378.989990,1790.660034,1355.119995
2019-12-18,393.149994,1784.030029,1352.619995
2019-12-19,404.040009,1792.280029,1356.040039
2019-12-20,405.589996,1786.5,1349.589966
2019-12-23,419.220001,1793.0,1348.839966
2019-12-24,425.250000,1789.209961,1343.560059
2019-12-26,430.940002,1868.77002,1360.400024
2019-12-27,430.380005,1869.800049,1351.890015
2019-12-30,414.700012,1846.890015,1336.140015
2019-12-31,418.329987,1847.839966,1337.02002
2020-01-02,430.260010,1898.01001,1367.369995
2020-01-03,443.010010,1874.969971,1360.660034
2020-01-06,451.540009,1902.880005,1394.209961
2020-01-07,469.059998,1906.859985,1393.339966
2020-01-08,492.140015,1891.969971,1404.319946
2020-01-09,481.339996,1901.050049,1419.829956
2020-01-10,478.149994,1883.160034,1429.72998
2020-01-13,524.859985,1891.300049,1439.22998
2020-01-14,537.919983,1869.439941,1430.880005
